Visit,Discount,Target,Distant,Income,Gender
2,0,1,3.301593149,152,0
1,58,1,3.301593149,152,0
0,0,0,3.301593149,152,0
0,0,1,3.301593149,152,0
0,0,1,3.301593149,152,0
2,0,0,3.301593149,152,0
0,0,0,3.301593149,152,0
1,5,1,3.301593149,152,0
0,0,1,3.301593149,152,0
1,0,1,3.301593149,152,0
2,17,1,3.301593149,152,0
0,0,1,3.301593149,152,0
1,0,1,3.301593149,152,0
0,0,0,3.301593149,152,0
2,76,0,3.301593149,152,0
1,0,0,3.301593149,152,0
1,97,0,3.301593149,152,0
0,10,1,3.301593149,152,0
0,1,1,3.301593149,152,0
1,65,1,3.301593149,152,0
2,0,0,3.301593149,152,0
0,0,1,3.301593149,152,0
0,73,1,3.301593149,152,0
1,81,1,3.301593149,152,0
1,0,1,3.301593149,152,0
0,85,1,3.301593149,152,0
1,0,1,3.301593149,152,0
0,0,0,3.301593149,152,0
0,16,1,1.97027144,236,1
0,0,0,1.97027144,236,1
0,35,0,1.97027144,236,1
0,0,1,1.97027144,236,1
2,0,0,1.97027144,236,1
0,51,1,1.97027144,236,1
1,0,1,1.97027144,236,1
2,0,1,1.97027144,236,1
0,0,1,1.97027144,236,1
3,99,0,1.97027144,236,1
2,98,1,1.97027144,236,1
1,0,0,1.97027144,236,1
1,0,1,1.97027144,236,1
2,0,1,1.97027144,236,1
1,3,0,1.97027144,236,1
0,74,1,1.97027144,236,1
1,0,1,1.97027144,236,1
2,8,0,1.97027144,236,1
2,0,0,1.97027144,236,1
1,35,1,1.97027144,236,1
0,59,1,1.97027144,236,1
1,4,0,1.97027144,236,1
1,34,1,1.97027144,236,1
0,20,0,1.97027144,236,1
0,0,0,1.97027144,236,1
0,0,0,1.97027144,236,1
1,45,0,1.97027144,236,1
1,19,1,1.97027144,236,1
1,99,0,1.97027144,236,1
0,0,1,1.97027144,236,1
2,0,0,1.97027144,236,1
1,96,1,1.97027144,236,1
0,0,0,1.97027144,236,1
0,0,0,1.97027144,236,1
1,48,1,1.97027144,236,1
0,46,1,1.97027144,236,1
0,0,1,1.97027144,236,1
0,0,0,1.97027144,236,1
5,43,1,1.97027144,236,1
3,0,0,1.97027144,236,1
0,26,0,1.97027144,236,1
0,0,0,1.97027144,236,1
0,37,0,1.97027144,236,1
0,0,0,1.97027144,236,1
0,78,1,1.97027144,236,1
1,0,1,1.97027144,236,1
0,93,1,1.97027144,236,1
1,0,1,1.97027144,236,1
2,91,0,1.97027144,236,1
0,88,0,1.97027144,236,1
1,99,0,3.377250021,268,0
1,82,0,3.377250021,268,0
0,0,1,3.377250021,268,0
1,59,0,3.377250021,268,0
0,11,1,3.377250021,268,0
2,0,0,3.377250021,268,0
1,0,1,3.377250021,268,0
1,0,0,3.377250021,268,0
1,5,1,3.377250021,268,0
3,100,1,3.377250021,268,0
0,11,1,3.377250021,268,0
0,0,1,3.377250021,268,0
1,0,1,3.377250021,268,0
1,90,1,3.377250021,268,0
2,0,1,3.377250021,268,0
1,18,0,3.377250021,268,0
3,3,1,3.377250021,268,0
0,0,0,3.377250021,268,0
2,0,0,3.377250021,268,0
1,0,1,3.377250021,268,0
0,15,1,3.377250021,268,0
0,0,0,3.377250021,268,0
2,36,1,3.377250021,268,0
4,0,0,3.377250021,268,0
1,22,0,3.377250021,268,0
0,13,1,3.377250021,268,0
3,0,0,3.377250021,268,0
0,87,0,3.377250021,268,0
0,0,1,3.377250021,268,0
2,0,1,3.377250021,268,0
2,0,0,3.377250021,268,0
1,77,0,3.377250021,268,0
2,0,0,3.377250021,268,0
1,0,0,3.377250021,268,0
1,0,1,3.377250021,268,0
1,20,1,3.377250021,268,0
1,0,0,3.377250021,268,0
0,0,1,3.377250021,268,0
0,38,1,3.377250021,268,0
0,0,0,3.377250021,268,0
2,34,0,3.377250021,268,0
1,19,1,3.377250021,268,0
0,47,1,3.377250021,268,0
6,7,0,3.377250021,268,0
2,0,1,3.377250021,268,0
3,0,0,3.377250021,268,0
2,0,0,3.377250021,268,0
1,30,1,3.377250021,268,0
2,0,0,3.377250021,268,0
2,0,0,3.377250021,268,0
1,89,0,6.442384164,163,0
0,0,0,6.442384164,163,0
0,0,0,6.442384164,163,0
0,0,0,6.442384164,163,0
0,85,0,6.442384164,163,0
0,0,1,6.442384164,163,0
0,100,1,6.442384164,163,0
1,52,1,6.442384164,163,0
1,0,0,6.442384164,163,0
0,4,1,6.442384164,163,0
2,82,1,6.442384164,163,0
1,66,1,6.442384164,163,0
0,19,0,6.442384164,163,0
1,0,1,6.442384164,163,0
0,44,1,6.442384164,163,0
1,0,0,6.442384164,163,0
1,0,0,6.442384164,163,0
1,40,0,6.442384164,163,0
0,0,0,6.442384164,163,0
0,65,1,6.442384164,163,0
0,86,0,6.442384164,163,0
0,90,0,6.442384164,163,0
0,39,0,6.442384164,163,0
0,8,1,6.442384164,163,0
0,63,0,6.442384164,163,0
0,47,0,6.442384164,163,0
0,0,0,6.442384164,163,0
0,59,1,6.442384164,163,0
0,0,0,6.442384164,163,0
0,0,0,6.442384164,163,0
1,0,0,6.442384164,163,0
1,73,1,6.442384164,163,0
0,70,0,6.442384164,163,0
0,99,1,6.442384164,163,0
1,0,0,6.442384164,163,0
0,36,0,6.442384164,163,0
2,86,0,6.442384164,163,0
1,0,0,6.442384164,163,0
0,0,1,6.442384164,163,0
1,83,0,6.442384164,163,0
2,47,0,6.442384164,163,0
1,0,0,6.442384164,163,0
2,10,0,6.442384164,163,0
0,0,0,6.442384164,163,0
2,0,1,6.442384164,163,0
0,27,0,6.442384164,163,0
0,54,0,6.442384164,163,0
0,0,1,6.442384164,163,0
1,76,0,6.442384164,163,0
3,0,1,6.442384164,163,0
0,9,0,6.10160894,225,1
0,0,1,6.10160894,225,1
1,0,1,6.10160894,225,1
1,42,0,6.10160894,225,1
1,70,0,6.10160894,225,1
0,38,0,6.10160894,225,1
0,0,1,6.10160894,225,1
1,0,0,6.10160894,225,1
1,48,1,6.10160894,225,1
1,0,0,6.10160894,225,1
0,50,0,6.10160894,225,1
1,17,0,6.10160894,225,1
0,15,0,6.10160894,225,1
0,80,0,6.10160894,225,1
0,93,1,6.10160894,225,1
0,64,0,6.10160894,225,1
1,0,0,6.10160894,225,1
0,85,0,6.10160894,225,1
1,16,1,6.10160894,225,1
0,2,1,6.10160894,225,1
0,0,0,6.10160894,225,1
0,0,1,6.10160894,225,1
0,0,0,6.10160894,225,1
0,94,0,6.10160894,225,1
0,0,1,6.10160894,225,1
0,47,1,6.10160894,225,1
1,59,0,6.10160894,225,1
0,20,0,6.10160894,225,1
0,0,1,6.10160894,225,1
0,34,0,6.10160894,225,1
0,55,1,6.10160894,225,1
0,0,1,6.10160894,225,1
0,70,1,6.10160894,225,1
0,64,0,6.10160894,225,1
1,0,1,6.10160894,225,1
0,0,0,6.10160894,225,1
0,0,0,6.10160894,225,1
1,27,1,6.10160894,225,1
2,31,0,6.10160894,225,1
1,13,1,6.10160894,225,1
0,100,0,6.10160894,225,1
1,0,0,6.10160894,225,1
0,0,1,6.10160894,225,1
2,0,0,6.10160894,225,1
0,43,0,6.10160894,225,1
0,87,1,6.10160894,225,1
0,0,1,6.10160894,225,1
0,0,0,6.10160894,225,1
0,0,0,6.10160894,225,1
0,2,0,6.10160894,225,1
0,0,1,0.30131101,82,0
0,0,1,0.30131101,82,0
0,78,1,0.30131101,82,0
2,49,0,0.30131101,82,0
0,100,1,0.30131101,82,0
0,52,0,0.30131101,82,0
0,0,0,0.30131101,82,0
0,0,1,0.30131101,82,0
0,0,0,0.30131101,82,0
0,12,1,0.30131101,82,0
0,2,1,0.30131101,82,0
0,19,1,0.30131101,82,0
0,57,1,0.30131101,82,0
0,69,1,0.30131101,82,0
0,0,0,0.30131101,82,0
1,0,1,0.30131101,82,0
1,18,0,0.30131101,82,0
0,40,0,0.30131101,82,0
0,0,1,0.30131101,82,0
0,86,1,0.30131101,82,0
0,0,1,0.30131101,82,0
0,0,1,0.30131101,82,0
0,17,0,0.30131101,82,0
2,0,1,0.30131101,82,0
1,35,0,0.30131101,82,0
1,16,1,0.30131101,82,0
1,0,0,0.30131101,82,0
0,61,0,0.30131101,82,0
2,41,1,0.30131101,82,0
0,0,1,0.30131101,82,0
1,0,1,0.30131101,82,0
1,0,0,0.30131101,82,0
0,2,1,0.30131101,82,0
0,0,0,0.30131101,82,0
1,0,1,0.30131101,82,0
0,26,1,0.30131101,82,0
0,0,1,0.30131101,82,0
1,0,0,0.30131101,82,0
0,0,0,0.30131101,82,0
0,0,0,0.30131101,82,0
1,0,0,0.30131101,82,0
0,0,1,0.30131101,82,0
0,0,1,0.30131101,82,0
0,61,0,0.30131101,82,0
0,40,1,0.30131101,82,0
0,25,0,0.30131101,82,0
0,0,1,0.30131101,82,0
1,68,0,0.30131101,82,0
0,57,0,0.30131101,82,0
2,52,0,0.30131101,82,0
0,67,0,5.130272982,131,0
0,73,1,5.130272982,131,0
0,9,0,5.130272982,131,0
1,0,0,5.130272982,131,0
0,0,0,5.130272982,131,0
0,0,1,5.130272982,131,0
0,92,1,5.130272982,131,0
0,0,0,5.130272982,131,0
0,0,1,5.130272982,131,0
0,47,1,5.130272982,131,0
0,0,1,5.130272982,131,0
2,0,1,5.130272982,131,0
0,51,0,5.130272982,131,0
0,0,1,5.130272982,131,0
0,60,0,5.130272982,131,0
0,71,1,5.130272982,131,0
0,25,0,5.130272982,131,0
0,0,0,5.130272982,131,0
0,0,1,5.130272982,131,0
0,0,0,5.130272982,131,0
0,82,1,5.130272982,131,0
0,0,1,5.130272982,131,0
1,75,0,5.130272982,131,0
0,94,0,5.130272982,131,0
1,38,1,5.130272982,131,0
0,46,0,5.130272982,131,0
0,36,0,5.130272982,131,0
0,5,1,5.130272982,131,0
1,68,0,5.130272982,131,0
1,0,1,5.130272982,131,0
1,0,0,5.130272982,131,0
1,0,0,5.130272982,131,0
0,68,1,5.130272982,131,0
0,0,0,5.130272982,131,0
0,26,1,5.130272982,131,0
1,0,1,5.130272982,131,0
0,59,1,5.130272982,131,0
0,88,0,5.130272982,131,0
0,0,1,5.130272982,131,0
0,36,1,5.130272982,131,0
0,0,0,5.130272982,131,0
0,28,0,5.130272982,131,0
1,0,0,5.130272982,131,0
0,72,0,5.130272982,131,0
0,54,1,5.130272982,131,0
0,0,1,5.130272982,131,0
1,61,1,5.130272982,131,0
1,0,1,5.130272982,131,0
1,43,1,5.130272982,131,0
2,72,0,5.130272982,131,0
0,58,0,6.006193601,168,0
1,0,1,6.006193601,168,0
1,0,0,6.006193601,168,0
0,94,1,6.006193601,168,0
0,88,0,6.006193601,168,0
1,0,0,6.006193601,168,0
1,0,1,6.006193601,168,0
0,0,0,6.006193601,168,0
0,0,1,6.006193601,168,0
0,11,1,6.006193601,168,0
0,0,1,6.006193601,168,0
0,0,1,6.006193601,168,0
1,0,0,6.006193601,168,0
1,97,1,6.006193601,168,0
0,0,1,6.006193601,168,0
0,0,0,6.006193601,168,0
0,0,1,6.006193601,168,0
0,97,1,6.006193601,168,0
0,26,1,6.006193601,168,0
1,0,0,6.006193601,168,0
0,11,1,6.006193601,168,0
2,15,0,6.006193601,168,0
1,0,0,6.006193601,168,0
1,2,1,6.006193601,168,0
0,32,1,6.006193601,168,0
1,0,0,6.006193601,168,0
0,0,0,6.006193601,168,0
0,90,1,6.006193601,168,0
0,0,0,6.006193601,168,0
0,28,0,6.006193601,168,0
1,14,0,6.006193601,168,0
1,0,1,6.006193601,168,0
0,59,0,6.006193601,168,0
0,91,1,6.006193601,168,0
0,71,0,6.006193601,168,0
0,0,1,6.006193601,168,0
0,71,0,6.006193601,168,0
1,0,1,6.006193601,168,0
0,13,1,6.006193601,168,0
1,12,0,6.006193601,168,0
0,0,1,6.006193601,168,0
0,0,1,6.006193601,168,0
0,90,1,6.006193601,168,0
0,0,1,6.006193601,168,0
0,0,1,6.006193601,168,0
0,82,0,6.006193601,168,0
0,28,1,6.006193601,168,0
0,0,1,6.006193601,168,0
0,98,1,6.006193601,168,0
1,30,1,6.006193601,168,0
0,0,0,5.186302216,240,1
0,63,0,5.186302216,240,1
1,0,1,5.186302216,240,1
0,0,1,5.186302216,240,1
0,10,0,5.186302216,240,1
0,95,0,5.186302216,240,1
0,88,0,5.186302216,240,1
0,93,1,5.186302216,240,1
0,0,0,5.186302216,240,1
0,0,0,5.186302216,240,1
0,0,1,5.186302216,240,1
2,0,1,5.186302216,240,1
0,85,1,5.186302216,240,1
0,2,1,5.186302216,240,1
1,86,0,5.186302216,240,1
2,47,0,5.186302216,240,1
1,0,0,5.186302216,240,1
0,0,0,5.186302216,240,1
1,0,1,5.186302216,240,1
0,0,1,5.186302216,240,1
0,0,0,5.186302216,240,1
0,90,0,5.186302216,240,1
0,0,0,5.186302216,240,1
1,80,1,5.186302216,240,1
2,87,1,5.186302216,240,1
0,45,0,5.186302216,240,1
0,0,1,5.186302216,240,1
2,66,0,5.186302216,240,1
1,0,1,5.186302216,240,1
0,0,0,5.186302216,240,1
2,0,0,5.186302216,240,1
1,99,1,5.186302216,240,1
0,20,1,5.186302216,240,1
0,0,1,5.186302216,240,1
0,0,1,5.186302216,240,1
0,68,1,5.186302216,240,1
1,46,0,5.186302216,240,1
2,0,0,5.186302216,240,1
1,0,1,5.186302216,240,1
1,0,1,5.186302216,240,1
0,92,0,5.186302216,240,1
1,0,1,5.186302216,240,1
0,0,0,5.186302216,240,1
0,73,0,5.186302216,240,1
1,20,1,5.186302216,240,1
0,25,1,5.186302216,240,1
0,81,1,5.186302216,240,1
1,14,0,5.186302216,240,1
1,0,0,5.186302216,240,1
0,46,0,5.186302216,240,1
0,97,0,5.468497487,208,0
0,0,0,5.468497487,208,0
0,35,1,5.468497487,208,0
0,0,1,5.468497487,208,0
0,48,1,5.468497487,208,0
0,0,1,5.468497487,208,0
1,72,1,5.468497487,208,0
0,0,1,5.468497487,208,0
0,0,0,5.468497487,208,0
0,18,0,5.468497487,208,0
1,0,0,5.468497487,208,0
0,75,1,5.468497487,208,0
1,76,0,5.468497487,208,0
0,0,1,5.468497487,208,0
0,48,1,5.468497487,208,0
0,0,0,5.468497487,208,0
0,0,1,5.468497487,208,0
0,0,1,5.468497487,208,0
1,0,0,5.468497487,208,0
2,0,1,5.468497487,208,0
0,52,1,5.468497487,208,0
0,53,0,5.468497487,208,0
2,67,1,5.468497487,208,0
0,91,0,5.468497487,208,0
1,46,0,5.468497487,208,0
1,0,1,5.468497487,208,0
1,53,1,5.468497487,208,0
2,99,0,5.468497487,208,0
1,39,1,5.468497487,208,0
2,28,0,5.468497487,208,0
0,0,1,5.468497487,208,0
2,0,0,5.468497487,208,0
0,0,1,5.468497487,208,0
1,59,0,5.468497487,208,0
0,0,1,5.468497487,208,0
1,3,1,5.468497487,208,0
1,32,1,5.468497487,208,0
0,0,0,5.468497487,208,0
0,62,0,5.468497487,208,0
1,63,1,5.468497487,208,0
2,36,0,5.468497487,208,0
0,0,1,5.468497487,208,0
0,82,0,5.468497487,208,0
0,0,1,5.468497487,208,0
0,79,1,5.468497487,208,0
0,10,0,5.468497487,208,0
2,0,1,5.468497487,208,0
0,54,0,5.468497487,208,0
1,0,0,5.468497487,208,0
0,89,0,5.468497487,208,0
0,0,0,3.559266651,137,1
0,27,1,3.559266651,137,1
0,43,0,3.559266651,137,1
0,95,0,3.559266651,137,1
1,0,0,3.559266651,137,1
1,82,0,3.559266651,137,1
1,0,0,3.559266651,137,1
0,0,0,3.559266651,137,1
0,0,0,3.559266651,137,1
2,0,1,3.559266651,137,1
1,58,0,3.559266651,137,1
0,0,1,3.559266651,137,1
0,73,0,3.559266651,137,1
1,20,0,3.559266651,137,1
0,77,1,3.559266651,137,1
0,0,0,3.559266651,137,1
0,54,0,3.559266651,137,1
0,97,0,3.559266651,137,1
3,94,1,3.559266651,137,1
0,0,1,3.559266651,137,1
0,0,1,3.559266651,137,1
1,1,1,3.559266651,137,1
0,92,0,3.559266651,137,1
0,34,0,3.559266651,137,1
0,0,1,3.559266651,137,1
0,16,0,3.559266651,137,1
0,42,0,3.559266651,137,1
3,87,1,3.559266651,137,1
0,66,0,3.559266651,137,1
0,24,1,3.559266651,137,1
1,0,0,3.559266651,137,1
0,34,1,3.559266651,137,1
0,86,0,3.559266651,137,1
0,0,0,3.559266651,137,1
0,0,1,3.559266651,137,1
2,0,1,3.559266651,137,1
0,0,0,3.559266651,137,1
0,83,0,3.559266651,137,1
1,0,0,3.559266651,137,1
0,49,0,3.559266651,137,1
0,34,0,3.559266651,137,1
1,0,0,3.559266651,137,1
0,0,0,3.559266651,137,1
0,82,1,3.559266651,137,1
0,0,0,3.559266651,137,1
2,22,0,3.559266651,137,1
0,79,1,3.559266651,137,1
1,58,0,3.559266651,137,1
0,9,1,3.559266651,137,1
0,28,0,3.559266651,137,1
6,0,0,2.683541539,260,1
0,26,0,2.683541539,260,1
0,0,1,2.683541539,260,1
0,0,0,2.683541539,260,1
1,70,1,2.683541539,260,1
2,0,1,2.683541539,260,1
2,58,1,2.683541539,260,1
0,0,1,2.683541539,260,1
1,76,1,2.683541539,260,1
1,0,0,2.683541539,260,1
1,0,1,2.683541539,260,1
1,0,1,2.683541539,260,1
2,44,1,2.683541539,260,1
5,33,0,2.683541539,260,1
1,77,0,2.683541539,260,1
2,59,0,2.683541539,260,1
1,0,1,2.683541539,260,1
1,0,0,2.683541539,260,1
0,21,1,2.683541539,260,1
1,17,1,2.683541539,260,1
2,0,1,2.683541539,260,1
0,44,1,2.683541539,260,1
1,0,0,2.683541539,260,1
4,0,0,2.683541539,260,1
2,73,1,2.683541539,260,1
2,83,1,2.683541539,260,1
0,19,1,2.683541539,260,1
0,0,1,2.683541539,260,1
2,91,1,2.683541539,260,1
0,0,0,2.683541539,260,1
2,0,1,2.683541539,260,1
1,0,1,2.683541539,260,1
3,0,1,2.683541539,260,1
0,0,0,2.683541539,260,1
2,48,1,2.683541539,260,1
2,8,1,2.683541539,260,1
0,0,0,2.683541539,260,1
0,79,1,2.683541539,260,1
1,0,1,2.683541539,260,1
2,0,1,2.683541539,260,1
0,0,1,2.683541539,260,1
2,58,0,2.683541539,260,1
0,0,1,2.683541539,260,1
1,83,1,2.683541539,260,1
2,0,0,2.683541539,260,1
0,0,0,2.683541539,260,1
1,59,1,2.683541539,260,1
2,47,1,2.683541539,260,1
1,0,0,2.683541539,260,1
1,99,0,2.683541539,260,1
2,51,0,1.440803682,194,1
1,0,0,1.440803682,194,1
0,87,0,1.440803682,194,1
2,15,1,1.440803682,194,1
0,0,0,1.440803682,194,1
1,0,1,1.440803682,194,1
0,32,1,1.440803682,194,1
1,0,1,1.440803682,194,1
1,0,0,1.440803682,194,1
0,0,1,1.440803682,194,1
1,0,1,1.440803682,194,1
1,0,1,1.440803682,194,1
0,0,1,1.440803682,194,1
1,88,1,1.440803682,194,1
0,54,1,1.440803682,194,1
1,58,0,1.440803682,194,1
0,60,0,1.440803682,194,1
0,30,0,1.440803682,194,1
0,91,1,1.440803682,194,1
0,1,1,1.440803682,194,1
0,65,1,1.440803682,194,1
0,0,0,1.440803682,194,1
0,0,1,1.440803682,194,1
1,3,1,1.440803682,194,1
1,0,1,1.440803682,194,1
0,0,1,1.440803682,194,1
0,70,1,1.440803682,194,1
0,0,0,1.440803682,194,1
1,11,0,1.440803682,194,1
0,61,0,1.440803682,194,1
0,49,1,1.440803682,194,1
1,0,0,1.440803682,194,1
0,43,1,1.440803682,194,1
3,71,1,1.440803682,194,1
0,0,0,1.440803682,194,1
1,90,0,1.440803682,194,1
2,0,1,1.440803682,194,1
0,37,0,1.440803682,194,1
0,0,1,1.440803682,194,1
0,51,0,1.440803682,194,1
0,35,1,1.440803682,194,1
0,0,0,1.440803682,194,1
0,84,0,1.440803682,194,1
0,0,0,1.440803682,194,1
1,0,1,1.440803682,194,1
1,0,0,1.440803682,194,1
0,66,1,1.440803682,194,1
0,3,0,1.440803682,194,1
1,90,0,1.440803682,194,1
0,66,1,1.440803682,194,1
0,31,0,5.540432416,82,1
0,0,1,5.540432416,82,1
1,42,0,5.540432416,82,1
1,70,0,5.540432416,82,1
0,0,0,5.540432416,82,1
0,0,0,5.540432416,82,1
1,0,0,5.540432416,82,1
0,0,0,5.540432416,82,1
0,89,0,5.540432416,82,1
0,79,0,5.540432416,82,1
0,48,1,5.540432416,82,1
2,98,0,5.540432416,82,1
0,12,0,5.540432416,82,1
0,0,1,5.540432416,82,1
0,71,0,5.540432416,82,1
0,0,1,5.540432416,82,1
0,0,1,5.540432416,82,1
1,61,1,5.540432416,82,1
0,0,1,5.540432416,82,1
1,0,1,5.540432416,82,1
1,64,1,5.540432416,82,1
1,0,1,5.540432416,82,1
0,8,1,5.540432416,82,1
0,0,0,5.540432416,82,1
1,40,1,5.540432416,82,1
0,26,0,5.540432416,82,1
0,76,0,5.540432416,82,1
1,48,1,5.540432416,82,1
0,0,0,5.540432416,82,1
1,0,0,5.540432416,82,1
1,41,0,5.540432416,82,1
0,0,1,5.540432416,82,1
2,66,0,5.540432416,82,1
0,0,1,5.540432416,82,1
0,79,0,5.540432416,82,1
0,62,0,5.540432416,82,1
1,0,1,5.540432416,82,1
0,0,0,5.540432416,82,1
0,21,1,5.540432416,82,1
0,26,0,5.540432416,82,1
2,3,1,5.540432416,82,1
0,0,1,5.540432416,82,1
0,0,1,5.540432416,82,1
1,0,0,5.540432416,82,1
0,0,1,5.540432416,82,1
0,0,1,5.540432416,82,1
0,74,1,5.540432416,82,1
0,73,0,5.540432416,82,1
0,0,0,5.540432416,82,1
0,33,1,5.540432416,82,1
1,1,0,0.511089648,49,1
1,0,1,0.511089648,49,1
0,0,1,0.511089648,49,1
1,87,0,0.511089648,49,1
1,0,0,0.511089648,49,1
2,0,0,0.511089648,49,1
1,68,1,0.511089648,49,1
0,0,1,0.511089648,49,1
1,20,0,0.511089648,49,1
0,87,0,0.511089648,49,1
0,33,1,0.511089648,49,1
0,0,1,0.511089648,49,1
0,0,1,0.511089648,49,1
1,76,1,0.511089648,49,1
0,0,1,0.511089648,49,1
1,0,0,0.511089648,49,1
0,0,1,0.511089648,49,1
0,0,0,0.511089648,49,1
0,0,0,0.511089648,49,1
1,0,1,0.511089648,49,1
1,55,0,0.511089648,49,1
0,74,0,0.511089648,49,1
0,25,0,0.511089648,49,1
0,14,0,0.511089648,49,1
0,59,0,0.511089648,49,1
0,0,1,0.511089648,49,1
1,0,0,0.511089648,49,1
1,0,1,0.511089648,49,1
1,0,1,0.511089648,49,1
0,0,1,0.511089648,49,1
0,14,1,0.511089648,49,1
1,0,1,0.511089648,49,1
1,0,1,0.511089648,49,1
0,0,0,0.511089648,49,1
0,90,1,0.511089648,49,1
0,0,0,0.511089648,49,1
1,0,0,0.511089648,49,1
1,0,0,0.511089648,49,1
0,0,0,0.511089648,49,1
0,26,1,0.511089648,49,1
0,77,0,0.511089648,49,1
1,8,1,0.511089648,49,1
1,65,0,0.511089648,49,1
0,4,1,0.511089648,49,1
0,0,1,0.511089648,49,1
0,0,0,0.511089648,49,1
1,0,0,0.511089648,49,1
1,0,1,0.511089648,49,1
0,0,1,0.511089648,49,1
0,0,1,0.511089648,49,1
0,64,0,4.144769915,196,1
2,84,1,4.144769915,196,1
0,0,0,4.144769915,196,1
0,0,0,4.144769915,196,1
0,0,1,4.144769915,196,1
1,31,0,4.144769915,196,1
0,0,0,4.144769915,196,1
0,26,0,4.144769915,196,1
1,0,1,4.144769915,196,1
3,38,1,4.144769915,196,1
1,20,0,4.144769915,196,1
1,0,1,4.144769915,196,1
0,75,0,4.144769915,196,1
0,0,0,4.144769915,196,1
1,74,0,4.144769915,196,1
0,0,1,4.144769915,196,1
0,28,0,4.144769915,196,1
1,0,1,4.144769915,196,1
0,80,0,4.144769915,196,1
0,1,0,4.144769915,196,1
0,53,1,4.144769915,196,1
0,0,1,4.144769915,196,1
2,96,1,4.144769915,196,1
0,0,0,4.144769915,196,1
0,0,0,4.144769915,196,1
0,0,0,4.144769915,196,1
0,74,1,4.144769915,196,1
0,0,1,4.144769915,196,1
0,0,0,4.144769915,196,1
1,0,0,4.144769915,196,1
0,55,0,4.144769915,196,1
0,2,0,4.144769915,196,1
1,0,1,4.144769915,196,1
3,0,1,4.144769915,196,1
0,0,1,4.144769915,196,1
0,0,0,4.144769915,196,1
1,0,1,4.144769915,196,1
2,76,1,4.144769915,196,1
1,0,0,4.144769915,196,1
0,0,1,4.144769915,196,1
1,0,1,4.144769915,196,1
0,70,0,4.144769915,196,1
0,24,0,4.144769915,196,1
0,72,1,4.144769915,196,1
0,0,0,4.144769915,196,1
0,0,1,4.144769915,196,1
0,82,0,4.144769915,196,1
2,64,0,4.144769915,196,1
0,37,1,4.144769915,196,1
1,60,1,4.144769915,196,1
0,0,0,3.061550602,172,1
0,0,1,3.061550602,172,1
2,0,0,3.061550602,172,1
1,0,0,3.061550602,172,1
1,0,0,3.061550602,172,1
0,26,0,3.061550602,172,1
1,34,0,3.061550602,172,1
0,54,1,3.061550602,172,1
1,0,0,3.061550602,172,1
2,0,0,3.061550602,172,1
0,58,1,3.061550602,172,1
2,40,1,3.061550602,172,1
1,0,1,3.061550602,172,1
0,0,0,3.061550602,172,1
0,0,1,3.061550602,172,1
0,73,0,3.061550602,172,1
0,56,0,3.061550602,172,1
0,43,0,3.061550602,172,1
1,78,1,3.061550602,172,1
0,0,0,3.061550602,172,1
1,0,0,3.061550602,172,1
1,93,1,3.061550602,172,1
0,59,0,3.061550602,172,1
0,0,0,3.061550602,172,1
0,0,0,3.061550602,172,1
2,95,0,3.061550602,172,1
0,1,0,3.061550602,172,1
2,69,0,3.061550602,172,1
0,40,0,3.061550602,172,1
1,92,0,3.061550602,172,1
1,22,1,3.061550602,172,1
0,0,1,3.061550602,172,1
0,99,1,3.061550602,172,1
0,39,1,3.061550602,172,1
3,52,1,3.061550602,172,1
0,0,1,3.061550602,172,1
0,0,0,3.061550602,172,1
2,0,1,3.061550602,172,1
0,97,1,3.061550602,172,1
0,90,1,3.061550602,172,1
2,0,0,3.061550602,172,1
1,0,1,3.061550602,172,1
0,48,0,3.061550602,172,1
1,0,1,3.061550602,172,1
2,79,0,3.061550602,172,1
0,59,1,3.061550602,172,1
0,28,0,3.061550602,172,1
1,73,0,3.061550602,172,1
2,16,0,3.061550602,172,1
1,89,0,3.061550602,172,1
0,0,0,2.082960018,119,1
0,0,1,2.082960018,119,1
0,16,1,2.082960018,119,1
0,44,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,1,2.082960018,119,1
0,0,1,2.082960018,119,1
0,48,0,2.082960018,119,1
0,0,1,2.082960018,119,1
0,0,1,2.082960018,119,1
0,40,1,2.082960018,119,1
0,74,0,2.082960018,119,1
0,41,0,2.082960018,119,1
0,54,0,2.082960018,119,1
0,12,0,2.082960018,119,1
0,50,0,2.082960018,119,1
1,0,1,2.082960018,119,1
0,0,1,2.082960018,119,1
0,0,0,2.082960018,119,1
0,53,0,2.082960018,119,1
0,0,1,2.082960018,119,1
1,0,0,2.082960018,119,1
0,1,0,2.082960018,119,1
0,51,0,2.082960018,119,1
1,13,0,2.082960018,119,1
0,92,1,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,49,0,2.082960018,119,1
1,0,1,2.082960018,119,1
1,37,0,2.082960018,119,1
0,78,1,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,89,0,2.082960018,119,1
0,0,0,2.082960018,119,1
0,0,1,2.082960018,119,1
0,0,1,2.082960018,119,1
1,0,1,2.082960018,119,1
0,42,0,2.082960018,119,1
0,0,1,2.082960018,119,1
0,0,0,2.082960018,119,1
